,CIK,Date,Amount A,Amount D,sec_alpha,PERMNO
3246,0000886206,2023-08,0.0,5000.0,0.9,77637
3247,0000886206,2023-09,0.0,6937.0,0.9,77637
3248,0000886206,2023-10,3880062.0,1787584.0,1.1,77637
3249,0000886206,2024-01,23136.0,0.0,1.1,77637
3250,0000886206,2024-04,0.0,9165.0,0.9,77637
3251,0000886206,2024-05,0.0,26746.0,0.9,77637
3252,0000886206,2024-06,0.0,6511.0,0.9,77637
3253,0000886206,2024-10,2078005.0,595189.0,1.1,77637
3254,0000887343,2018-01,12705.0,0.0,1.1,77679
3255,0000887343,2018-02,0.0,3170.0,0.9,77679
3256,0000887343,2018-03,243823.0,7624.0,1.1,77679
3257,0000887343,2018-06,23701.0,0.0,1.1,77679
3258,0000887343,2018-07,229087.0,0.0,1.1,77679
3259,0000887343,2018-08,0.0,1813.0,0.9,77679
3260,0000887343,2018-11,0.0,3074.0,0.9,77679
3261,0000887343,2018-12,0.0,305.0,0.9,77679
3262,0000887343,2019-01,3653.0,0.0,1.1,77679
3263,0000887343,2019-02,0.0,3184.0,0.9,77679
3264,0000887343,2019-03,455421.0,34430.0,1.1,77679
3265,0000887343,2019-04,0.0,78432.0,0.9,77679
3266,0000887343,2019-06,0.0,3481.0,0.9,77679
3267,0000887343,2019-07,195963.0,0.0,1.1,77679
3268,0000887343,2019-10,0.0,1164.0,0.9,77679
3269,0000887343,2019-12,0.0,2150.0,0.9,77679
3270,0000887343,2020-01,129926.0,147486.0,0.9,77679
3271,0000887343,2020-02,0.0,5839.0,0.9,77679
3272,0000887343,2020-03,115545.0,1648.0,1.1,77679
3273,0000887343,2020-05,36400.0,0.0,1.1,77679
3274,0000887343,2020-07,8073.0,0.0,1.1,77679
3275,0000887343,2020-08,0.0,3073.0,0.9,77679
3276,0000887343,2020-09,0.0,491.44261,0.9,77679
3277,0000887343,2021-01,7011.0,0.0,1.1,77679
3278,0000887343,2021-02,88621.0,3196.0,1.1,77679
3279,0000887343,2021-03,137542.0,7944.0,1.1,77679
3280,0000887343,2021-05,20028.0,0.0,1.1,77679
3281,0000887343,2021-07,12053.0,0.0,1.1,77679
3282,0000887343,2021-11,11073.0,0.0,1.1,77679
3283,0000887343,2022-01,3022.0,2358.0,1.1,77679
3284,0000887343,2022-02,136218.0,544.0,1.1,77679
3285,0000887343,2022-03,113187.0,10269.0,1.1,77679
3286,0000887343,2022-05,3000.0,0.0,1.1,77679
3287,0000887343,2022-06,1694.0,0.0,1.1,77679
3288,0000887343,2022-07,14653.0,0.0,1.1,77679
3289,0000887343,2023-01,4962.0,0.0,1.1,77679
3290,0000887343,2023-02,173886.0,17341.0,1.1,77679
3291,0000887343,2023-03,1180707.0,69354.0,1.1,77679
3292,0000887343,2023-04,0.0,26825.0,0.9,77679
3293,0000887343,2023-05,50717.0,0.0,1.1,77679
3294,0000887343,2023-06,0.0,577.0,0.9,77679
3295,0000887343,2023-07,17082.0,0.0,1.1,77679
3296,0000887343,2024-01,38442.0,36032.0,1.1,77679
3297,0000887343,2024-02,31721.0,29064.0,1.1,77679
3298,0000887343,2024-03,1299615.0,58281.0,1.1,77679
3299,0000887343,2024-04,0.0,26825.0,0.9,77679
3300,0000887343,2024-05,50196.0,0.0,1.1,77679
3301,0000887343,2024-06,0.0,576.0,0.9,77679
3302,0000887343,2024-09,0.0,3000.0,0.9,77679
3303,0000887921,2018-03,697671.0,0.0,1.1,82859
3304,0000887921,2018-04,0.0,188351.0,0.9,82859
3305,0000887921,2018-08,273943.0,0.0,1.1,82859
3306,0000887921,2018-09,155000.0,20000.0,1.1,82859
3307,0000887921,2018-12,336191.0,0.0,1.1,82859
3308,0000887921,2019-01,10000.0,0.0,1.1,82859
3309,0000887921,2019-03,533892.0,199324.0,1.1,82859
3310,0000887921,2019-04,180000.0,0.0,1.1,82859
3311,0000887921,2019-06,190000.0,0.0,1.1,82859
3312,0000887921,2020-03,89015.0,350203.0,0.9,82859
3313,0000887921,2020-12,5206933.0,5206933.0,1.0,82859
3314,0000887921,2021-01,4227.0,39034.0,0.9,82859
3315,0000887921,2021-03,143636.0,791386.0,0.9,82859
3316,0000887921,2021-05,1704.0,0.0,1.1,82859
3317,0000887921,2021-06,1704.0,0.0,1.1,82859
3318,0000887921,2021-07,1704.0,0.0,1.1,82859
3319,0000887921,2021-08,1704.0,0.0,1.1,82859
3320,0000887921,2021-09,1704.0,0.0,1.1,82859
3321,0000887921,2021-10,1704.0,0.0,1.1,82859
3322,0000887921,2021-11,1704.0,0.0,1.1,82859
3323,0000887921,2021-12,1704.0,0.0,1.1,82859
3324,0000887921,2022-01,5120.0,19612.0,0.9,82859
3325,0000887921,2022-02,1704.0,0.0,1.1,82859
3326,0000887921,2022-03,457464.0,2210383.0,0.9,82859
3327,0000887921,2022-04,34369.0,0.0,1.1,82859
3328,0000887921,2022-06,57871.0,0.0,1.1,82859
3329,0000887921,2022-08,0.0,2860.0,0.9,82859
3330,0000887921,2022-11,0.0,4546352.0,0.9,82859
3331,0000887921,2023-03,289532.0,2027680.0,0.9,82859
3332,0000889900,2018-01,0.0,25741.0,0.9,79857
3333,0000889900,2018-03,100001.0,10000.0,1.1,79857
3334,0000889900,2018-04,9965012.0,1229349.0,1.1,79857
3335,0000889900,2018-05,0.0,1942325.0,0.9,79857
3336,0000889900,2018-06,0.0,202002.0,0.9,79857
3337,0000889900,2018-07,380002.0,149544.0,1.1,79857
3338,0000889900,2018-09,470581.0,0.0,1.1,79857
3339,0000889900,2018-12,20000.0,0.0,1.1,79857
3340,0000889900,2019-01,1394746.0,0.0,1.1,79857
3341,0000889900,2019-04,11532173.0,6562437.0,1.1,79857
3342,0000889900,2019-07,380002.0,149544.0,1.1,79857
3343,0000889900,2019-08,25000.0,0.0,1.1,79857
3344,0000889900,2019-09,470591.0,5000.0,1.1,79857
3345,0000889900,2019-12,0.0,2011.0,0.9,79857
3346,0000889900,2020-01,999966.0,118184.0,1.1,79857
3347,0000889900,2020-03,235000.0,0.0,1.1,79857
3348,0000889900,2020-04,7428005.0,180936.0,1.1,79857
3349,0000889900,2020-05,3327733.0,0.0,1.1,79857
3350,0000889900,2020-07,380002.0,121044.0,1.1,79857
3351,0000889900,2021-01,1156255.0,0.0,1.1,79857
3352,0000889900,2021-04,12068015.0,2407225.0,1.1,79857
3353,0000889900,2022-01,1094677.0,75001.0,1.1,79857
3354,0000889900,2022-02,0.0,72290.0,0.9,79857
3355,0000889900,2022-03,0.0,607921.0,0.9,79857
3356,0000889900,2022-04,13384844.0,7695108.0,1.1,79857
3357,0000889900,2022-05,0.0,7014503.0,0.9,79857
3358,0000889900,2022-06,0.0,2083333.0,0.9,79857
3359,0000889900,2022-07,0.0,1000001.0,0.9,79857
3360,0000889900,2022-08,0.0,166662.0,0.9,79857
3361,0000889900,2022-10,0.0,166661.0,0.9,79857
3362,0000889900,2022-11,0.0,583351.0,0.9,79857
3363,0000889900,2023-01,757077.0,0.0,1.1,79857
3364,0000889900,2023-04,0.0,545764.0,0.9,79857
3365,0000889900,2023-05,15477019.0,10407484.0,1.1,79857
3366,0000889900,2023-07,0.0,3254685.0,0.9,79857
3367,0000889900,2023-09,2717243.0,238161.0,1.1,79857
3368,0000889900,2023-10,3561951.0,18656446.0,0.9,79857
3369,0000889900,2023-12,0.0,15000.0,0.9,79857
3370,0000889900,2024-01,1685130.0,0.0,1.1,79857
3371,0000889900,2024-03,590882.0,406804.0,1.1,79857
3372,0000889900,2024-04,0.0,901672.0,0.9,79857
3373,0000889900,2024-05,14934831.0,3607424.0,1.1,79857
3374,0000889900,2024-06,0.0,60000.0,0.9,79857
3375,0000889900,2024-08,248161.0,97662.0,1.1,79857
3376,0000890491,2018-01,0.0,35231.0,0.9,79667
3377,0000890491,2018-03,574711.0,0.0,1.1,79667
3378,0000890491,2018-07,3372531.0,682348.0,1.1,79667
3379,0000890491,2018-08,0.0,129192.0,0.9,79667
3380,0000890491,2018-10,1503688.0,0.0,1.1,79667
3381,0000890491,2018-11,195311.0,0.0,1.1,79667
3382,0000890491,2018-12,324201.0,0.0,1.1,79667
3383,0000890491,2019-01,0.0,45231.0,0.9,79667
3384,0000890491,2019-03,0.0,77771.0,0.9,79667
3385,0000890491,2019-04,409082.0,0.0,1.1,79667
3386,0000890491,2019-07,2826432.0,882595.0,1.1,79667
3387,0000890491,2019-08,0.0,156144068.9896,0.9,79667
3388,0000893538,2018-06,58572.0,0.0,1.1,78170
3389,0000893538,2018-07,110522.0,38111.0,1.1,78170
3390,0000893538,2018-10,5184.0,0.0,1.1,78170
3391,0000893538,2019-05,17229.0,0.0,1.1,78170
3392,0000893538,2019-06,96719.0,0.0,1.1,78170
3393,0000893538,2019-07,139280.0,45530.0,1.1,78170
3394,0000893538,2020-02,17500.0,0.0,1.1,78170
3395,0000893538,2020-03,113455.0,0.0,1.1,78170
3396,0000893538,2020-06,267576.0,0.0,1.1,78170
3397,0000893538,2020-07,715103.0,224082.0,1.1,78170
3398,0000893538,2020-08,11655.0,3378.0,1.1,78170
3399,0000893538,2021-02,0.0,4000.0,0.9,78170
3400,0000893538,2021-06,57795.0,13971.0,1.1,78170
3401,0000893538,2021-07,96552.0,22162.0,1.1,78170
3402,0000893538,2021-09,211227.0,75605.0,1.1,78170
3403,0000893538,2021-11,2715.0,82543.0,0.9,78170
3404,0000893538,2021-12,140254.0,55123.0,1.1,78170
3405,0000893538,2022-03,1442.0,65562.0,0.9,78170
3406,0000893538,2022-04,0.0,44771.0,0.9,78170
3407,0000893538,2022-05,0.0,42500.0,0.9,78170
3408,0000893538,2022-06,29471.0,5000.0,1.1,78170
3409,0000893538,2022-07,278212.0,109839.0,1.1,78170
3410,0000893538,2022-08,760.0,3000.0,0.9,78170
3411,0000893538,2022-09,502950.0,235063.0,1.1,78170
3412,0000893538,2022-11,0.0,22300.0,0.9,78170
3413,0000893538,2023-03,5000.0,0.0,1.1,78170
3414,0000893538,2023-05,0.0,5000.0,0.9,78170
3415,0000893538,2023-06,56872.0,0.0,1.1,78170
3416,0000893538,2023-07,198989.0,77116.0,1.1,78170
3417,0000893538,2023-08,0.0,56164.0,0.9,78170
3418,0000893538,2023-09,0.0,49000.0,0.9,78170
3419,0000893538,2023-11,0.0,1000.0,0.9,78170
3420,0000893538,2024-03,2507.0,48506.0,0.9,78170
3421,0000893538,2024-05,650.0,87000.0,0.9,78170
3422,0000893538,2024-06,35691.0,0.0,1.1,78170
3423,0000893538,2024-07,137325.0,51920.0,1.1,78170
3424,0000893538,2024-08,0.0,26896.0,0.9,78170
3425,0000893538,2024-09,29070.0,0.0,1.1,78170
3426,0000894671,2018-01,0.0,366.2642,0.9,83155
3427,0000894671,2018-02,750.0783,0.0,1.1,83155
3428,0000894671,2018-05,652.1106,75137.986,0.9,83155
3429,0000894671,2018-06,0.0,318.6332,0.9,83155
3430,0000894671,2018-08,603.5855,17185.0,0.9,83155
3431,0000894671,2018-09,0.0,0.2941,0.9,83155
3432,0000894671,2018-11,746.7704,0.0,1.1,83155
3433,0000894671,2019-02,1000.7609,5191.3465,0.9,83155
3434,0000894671,2019-05,750.4414,0.0,1.1,83155
3435,0000894671,2019-08,922.5602,100.0,1.1,83155
3436,0000894671,2019-11,735.9174,0.0,1.1,83155
3437,0000894671,2020-02,45.4114,0.0,1.1,83155
3438,0000894671,2020-03,3143.464,5524.2487,0.9,83155
3439,0000894671,2020-05,793.1606999999999,0.056,1.1,83155
3440,0000894671,2020-08,863.843,0.0,1.1,83155
3441,0000894671,2020-11,963.2452999999999,0.0,1.1,83155
3442,0000894671,2020-12,4.2661,300.0,0.9,83155
3443,0000894671,2021-02,906.5258,0.0,1.1,83155
3444,0000894671,2021-05,2914.7835,0.0,1.1,83155
3445,0000894671,2021-08,33346.8589,0.0,1.1,83155
3446,0000894671,2021-11,1035.7768,0.0,1.1,83155
3447,0000894671,2021-12,3.6468,100.7891,0.9,83155
3448,0000894671,2022-02,625.742,0.0,1.1,83155
3449,0000894671,2022-05,627.711,0.0,1.1,83155
3450,0000894671,2022-06,543.5974,100.0,1.1,83155
3451,0000894671,2022-08,659.0585,0.0,1.1,83155
3452,0000894671,2022-11,716.6718,0.0,1.1,83155
3453,0000894671,2022-12,3.8685,100.0,0.9,83155
3454,0000894671,2023-01,0.0,125.0,0.9,83155
3455,0000894671,2023-02,788.8746,0.0,1.1,83155
3456,0000894671,2023-04,5582.1208,0.0,1.1,83155
3457,0000894671,2023-05,127.37450000000001,0.0,1.1,83155
3458,0000894671,2023-08,173.543,0.0,1.1,83155
3459,0000894671,2023-12,3198.7456,225.0,1.1,83155
3460,0000894671,2024-01,100.0,100.0,1.0,83155
3461,0000894671,2024-03,129.1082,0.0,1.1,83155
3462,0000894671,2024-05,136.1954,0.0,1.1,83155
3463,0000894671,2024-06,17.549,0.8401,1.1,83155
3464,0000894671,2024-08,255.9345,0.0,1.1,83155
3465,0000895456,2018-01,7460.0,0.0,1.1,78908
3466,0000895456,2018-03,2500.0,2000.0,1.1,78908
3467,0000895456,2018-04,2608.0,1000.0,1.1,78908
3468,0000895456,2018-05,0.0,41534.0,0.9,78908
3469,0000895456,2018-06,3100.0,26757.0,0.9,78908
3470,0000895456,2018-07,2408.0,0.0,1.1,78908
3471,0000895456,2018-08,4976.0,34371.0,0.9,78908
3472,0000895456,2018-09,4000.0,500.0,1.1,78908
3473,0000895456,2018-10,2200.0,800.0,1.1,78908
3474,0000895456,2019-01,5266.0,0.0,1.1,78908
3475,0000895456,2019-02,9600.0,11550.0,0.9,78908
3476,0000895456,2019-03,0.0,5500.0,0.9,78908
3477,0000895456,2019-04,2191.0,0.0,1.1,78908
3478,0000895456,2019-07,8018.0,12200.0,0.9,78908
3479,0000895456,2019-09,0.0,5000.0,0.9,78908
3480,0000895456,2019-10,1800.0,0.0,1.1,78908
3481,0000895456,2019-11,5700.0,5500.0,1.1,78908
3482,0000895456,2020-01,3782.0,0.0,1.1,78908
3483,0000895456,2020-03,8000.0,1000.0,1.1,78908
3484,0000895456,2020-04,3096.0,0.0,1.1,78908
3485,0000895456,2020-07,2912.0,0.0,1.1,78908
3486,0000895456,2020-08,1800.0,0.0,1.1,78908
3487,0000895456,2020-09,6582.0,0.0,1.1,78908
3488,0000895456,2020-10,2416.0,0.0,1.1,78908
3489,0000895456,2020-11,3200.0,3300.0,0.9,78908
3490,0000895456,2021-01,2280.0,0.0,1.1,78908
3491,0000895456,2021-03,24017.0,18670.0,1.1,78908
3492,0000895456,2021-04,2723.0,0.0,1.1,78908
3493,0000895456,2021-05,500.0,37696.0,0.9,78908
3494,0000895456,2021-07,5430.0,0.0,1.1,78908
3495,0000895456,2021-08,7500.0,0.0,1.1,78908
3496,0000895456,2021-10,1680.0,0.0,1.1,78908
3497,0000895456,2021-12,2000.0,0.0,1.1,78908
3498,0000895456,2022-01,2010.0,0.0,1.1,78908
3499,0000895456,2022-03,4000.0,0.0,1.1,78908
3500,0000895456,2022-04,1920.0,0.0,1.1,78908
3501,0000895456,2022-07,2340.0,0.0,1.1,78908
3502,0000895456,2022-08,10050.0,0.0,1.1,78908
3503,0000895456,2022-10,3980.0,0.0,1.1,78908
3504,0000895456,2022-11,0.0,1150.0,0.9,78908
3505,0000895456,2022-12,12000.0,2213.0,1.1,78908
3506,0000895456,2023-01,6858.0,0.0,1.1,78908
3507,0000895456,2023-04,7020.0,0.0,1.1,78908
3508,0000895456,2023-05,3235.0,0.0,1.1,78908
3509,0000895456,2023-07,7713.0,0.0,1.1,78908
3510,0000895456,2023-08,1000.0,0.0,1.1,78908
3511,0000895456,2023-10,11016.0,0.0,1.1,78908
3512,0000895456,2023-11,1651.0,3560.0,0.9,78908
3513,0000895456,2023-12,20000.0,20000.0,1.0,78908
3514,0000895456,2024-01,4768.0,0.0,1.1,78908
3515,0000895456,2024-04,5304.0,0.0,1.1,78908
3516,0000895456,2024-05,0.0,14713.0,0.9,78908
3517,0000895456,2024-06,13000.0,13000.0,1.0,78908
3518,0000895456,2024-07,3896.0,0.0,1.1,78908
3519,0000895456,2024-10,4512.0,0.0,1.1,78908
3520,0000895665,2021-12,16121.0,0.0,1.1,79006
3521,0000895665,2022-06,194893.0,0.0,1.1,79006
3522,0000895665,2023-01,1776436.0,0.0,1.1,79006
3523,0000902791,2018-02,550.0,696.0,0.9,79249
3524,0000902791,2018-03,0.0,4600.0,0.9,79249
3525,0000902791,2018-05,1939.0,13842.0,0.9,79249
3526,0000902791,2018-07,58203.0,22401.0,1.1,79249
3527,0000902791,2018-08,23500.0,2952.0,1.1,79249
3528,0000902791,2018-09,0.0,1000.0,0.9,79249
3529,0000902791,2018-11,13740.0,7488.0,1.1,79249
3530,0000902791,2018-12,0.0,1235.0,0.9,79249
3531,0000902791,2019-01,9000.0,9055.0,0.9,79249
3532,0000902791,2019-02,250.0,135.0,1.1,79249
3533,0000902791,2019-03,39794.0,40426.0,0.9,79249
3534,0000902791,2019-07,71887.0,32198.0,1.1,79249
3535,0000902791,2019-08,9500.0,8828.0,1.1,79249
3536,0000902791,2019-11,16987.0,20987.0,0.9,79249
3537,0000902791,2019-12,1250.0,5482.0,0.9,79249
3538,0000902791,2020-01,11625.0,12111.0,0.9,79249
3539,0000902791,2020-02,141124.0,57804.0,1.1,79249
3540,0000902791,2020-03,0.0,1983.0,0.9,79249
3541,0000902791,2020-04,6973.0,0.0,1.1,79249
3542,0000902791,2020-05,0.0,2500.0,0.9,79249
3543,0000902791,2020-07,16714.0,2300.0,1.1,79249
3544,0000902791,2020-08,9500.0,4952.0,1.1,79249
3545,0000902791,2020-09,2563.0,197.0,1.1,79249
3546,0000902791,2020-11,0.0,3912.0,0.9,79249
3547,0000902791,2020-12,1000.0,1000.0,1.0,79249
3548,0000902791,2021-01,5750.0,2812.0,1.1,79249
3549,0000902791,2021-02,1250.0,312.0,1.1,79249
3550,0000902791,2021-03,38602.0,14992.0,1.1,79249
3551,0000902791,2021-04,3750.0,0.0,1.1,79249
3552,0000902791,2021-05,0.0,1361.0,0.9,79249
3553,0000902791,2021-07,27730.0,7550.0,1.1,79249
3554,0000902791,2021-09,1177.0,2464.0,0.9,79249
3555,0000902791,2021-11,1502.0,2049.0,0.9,79249
3556,0000902791,2021-12,1500.0,0.0,1.1,79249
3557,0000902791,2022-01,0.0,70.0,0.9,79249
3558,0000902791,2022-03,39997.0,16984.0,1.1,79249
3559,0000902791,2022-05,1000.0,0.0,1.1,79249
3560,0000902791,2022-06,2384.0,0.0,1.1,79249
3561,0000902791,2022-07,25748.0,9213.0,1.1,79249
3562,0000902791,2022-08,0.0,10247.0,0.9,79249
3563,0000902791,2022-09,1177.0,2285.0,0.9,79249
3564,0000902791,2022-11,1501.0,591.0,1.1,79249
3565,0000902791,2022-12,5000.0,0.0,1.1,79249
3566,0000902791,2023-01,29.0,14.0,1.1,79249
3567,0000902791,2023-03,233684.0,93808.0,1.1,79249
3568,0000902791,2023-06,1359.0,0.0,1.1,79249
3569,0000902791,2023-07,32016.0,10409.0,1.1,79249
3570,0000902791,2023-08,0.0,1359.0,0.9,79249
3571,0000902791,2023-09,1177.0,464.0,1.1,79249
3572,0000902791,2023-11,1792.0,592.0,1.1,79249
3573,0000902791,2024-01,164.0,76.0,1.1,79249
3574,0000902791,2024-02,242714.0,97338.0,1.1,79249
3575,0000902791,2024-06,0.0,600.0,0.9,79249
3576,0000902791,2024-07,140240.0,42731.0,1.1,79249
3577,0000902791,2024-08,175001.0,88753.0,1.1,79249
3578,0000902791,2024-09,4708.0,1853.0,1.1,79249
3579,0000903129,2018-02,0.0,19375.0,0.9,79248
3580,0000903129,2018-05,19999.0,900.0,1.1,79248
3581,0000903129,2018-06,313755.0,17619.0,1.1,79248
3582,0000903129,2018-07,115000.0,115000.0,1.0,79248
3583,0000903129,2018-08,38183.0,0.0,1.1,79248
3584,0000903129,2018-09,20000.0,20000.0,1.0,79248
3585,0000903129,2018-11,19000.0,26459.0,0.9,79248
3586,0000903129,2018-12,0.0,13386.0,0.9,79248
3587,0000903129,2019-01,40381.0,0.0,1.1,79248
3588,0000903129,2019-02,565109.0,7869.0,1.1,79248
3589,0000903129,2019-04,9000.0,19158.0,0.9,79248
3590,0000903129,2019-05,19920.0,11222.0,1.1,79248
3591,0000903129,2019-06,3577.0,19126.0,0.9,79248
3592,0000903129,2019-07,61391.0,0.0,1.1,79248
3593,0000903129,2019-08,0.0,447.0,0.9,79248
3594,0000903129,2019-09,65711.0,0.0,1.1,79248
3595,0000903129,2019-11,34981.0,0.0,1.1,79248
3596,0000903129,2019-12,0.0,10360.0,0.9,79248
3597,0000903129,2020-01,0.0,659.0,0.9,79248
3598,0000903129,2020-02,0.0,6988.0,0.9,79248
3599,0000903129,2020-03,599829.0,0.0,1.1,79248
3600,0000903129,2020-04,131131.0,0.0,1.1,79248
3601,0000903129,2020-05,28219.0,0.0,1.1,79248
